city,county,state,project,Farm,Depth,Depthcode,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe,ID,MAPPING_UN,GEOLOGY,SLOPE,ECOLOGICAL,DRAINAGE,SOIL_PH,PH_DESCRIP,SUITABILIT,SOIL_TEXTU,SOIL_CLASS,VEGETATION,DISTRIBUTI,SOIL_CLA_1,PERCENTAGE,MAJOR_CROP,Depth_2
Tudun Wada,Doma,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",6.2927,0.027253,0.513193,3.61913,135.593,39.0901,31.2764,8.92365,1.32693,0.191596,83.414,75.5851,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Madagwa Alhaji,Doma,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",6.40863,0.027501,0.461255,3.69985,228.28,45.5366,41.4505,10.4464,0.693943,0.347979,99.7744,86.4349,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Madagwa Alhaji,Doma,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",5.8144,0.04401,0.482133,2.83753,185.812,45.7637,55.9495,12.1387,0.79898,0.394641,81.7432,92.5926,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Madagwa Alhaji,Doma,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",6.23661,0.038108,0.498114,2.48569,189.743,37.0216,45.4633,11.8862,0.670489,0.330082,42.7751,96.6917,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Madagwa Alhaji,Doma,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",5.59836,0.093329,1.12742,1.79585,530.88,205.218,52.8397,15.4857,0.618072,1.68263,38.121,130.237,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Madagwa Alhaji,Doma,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",5.57385,0.110879,1.60139,2.22779,430.191,205.403,71.7359,15.9934,0.908992,2.5091,126.224,135.228,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Madagwa Alhaji,Doma,Nasarawa State,OCP fertilizer,  Ee,0-20 cm,"1",5.64535,0.031483,0.480077,1.76566,148.081,43.7434,64.7551,15.6416,0.79506,0.190973,34.2245,106.849,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Lafia,,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",6.15261,0.02147,0.440057,3.18155,169.595,37.2842,27.2929,12.1841,0.93451,0.097624,57.6694,89.0722,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Lafia,,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",6.70672,0.02665,0.32004,3.69658,119.714,38.0917,30.4859,12.9868,0.996793,0.087702,65.9569,42.3624,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Lafia,,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",5.99594,0.034508,0.799354,2.64672,283.104,71.6563,59.3557,16.002,1.24938,0.223892,75.8221,89.6082,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Lafia,,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",5.59819,0.093691,1.29833,5.68733,185.676,63.7754,44.0055,13.2417,1.22969,0.356657,103.487,122.983,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Lafia,,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",6.0107,0.018395,0.312082,3.42871,180.316,49.2194,27.6121,10.1174,0.730475,0.221546,44.5415,82.48,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Lafia,,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",5.02569,0.156721,1.85653,3.60828,571.011,90.9544,52.7171,10.9922,1.03889,1.35332,39.0042,125.398,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Ajakiri,Obi,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",5.76353,0.040835,0.490582,1.50453,205.892,68.5668,53.5587,12.2536,0.628804,0.514566,44.3417,89.8109,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Lafia,,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",5.45001,0.047946,0.624045,1.88529,157.65,67.4584,53.6309,17.9777,0.71086,0.558614,35.5566,152.18,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Lafia,,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",5.51185,0.08634,0.949935,1.84862,154.559,41.4865,49.2355,29.611,0.684047,0.402105,35.9172,138.113,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Lafia,,Nasarawa State,OCP fertilizer,Ee,0-20 cm,"1",5.58103,0.061198,0.552412,2.33473,241.695,70.4885,59.2481,10.6904,0.788097,1.04431,62.1429,117.45,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Aondu,Awe,Nasarawa State,OCP fertilizer,Yb,0-20 cm,"1",6.90409,0.028976,0.454562,4.93722,172.888,47.0003,49.4426,21.6578,0.878475,0.065688,0,0,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Aondu,Awe,Nasarawa State,OCP fertilizer,Yb,0-20 cm,"1",6.72072,0.048266,0.885306,9.42653,207.443,113.011,66.884,16.7464,1.07248,0.256408,0,0,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Aondu,Awe,Nasarawa State,OCP fertilizer,Yb,0-20 cm,"1",6.17504,0.096445,0.995421,4.23949,95.867,91.394,48.4563,10.3953,0.790871,2.3197,0,0,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Aondu,Awe,Nasarawa State,OCP fertilizer,Yb,0-20 cm,"1",5.49531,0.093034,1.20866,4.83216,181.074,106.077,87.4992,10.8633,1.28258,1.01498,0,0,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Aondu,Awe,Nasarawa State,OCP fertilizer,Yb,0-20 cm,"1",5.70683,0.107083,0.928313,5.19297,62.7524,35.4774,53.5938,10.496,0.73703,1.19117,0,0,"266",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Tropaquept,Fallow Guinea savanna,"25,243.45",Gleyic Cambisol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Namu,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.71064,0.051828,0.709822,1.5456,200.4,43.8049,59.1336,16.0283,0.386781,0.781494,32.3517,135.627,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Namu,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",4.90298,0.057652,0.767092,1.20186,196.308,48.1585,51.3671,19.8755,0.863561,0.970983,14.6367,125.39,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.531,0.042927,0.622933,1.55524,105.708,72.8655,79.6996,18.7271,0.778489,0.130584,34.5721,84.8334,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",6.00715,0.019698,0.334372,2.23848,158.046,42.2118,53.2824,14.3678,0.630896,0.405007,61.3045,102.061,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Namu,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.77273,0.061943,0.740764,1.28678,231.616,69.7784,101.309,21.8165,0.722119,1.60254,77.9042,134.367,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.22552,0.09053,0.981463,1.66076,487.271,243.886,104.711,49.6056,1.19017,0.956885,58.8517,112.954,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",4.90424,0.080871,0.703376,2.49865,155.502,56.8319,93.1393,11.0763,0.665968,1.23815,30.5391,114.263,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.11232,0.054974,0.570984,2.43436,249.889,53.6553,50.3257,17.6226,0.588196,1.42335,24.4162,109.988,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.19835,0.074821,0.776871,1.81788,231.909,73.9617,46.9946,9.46627,0.548076,1.10944,25.9366,117.149,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",4.83727,0.069246,1.06305,2.60124,125.536,68.4795,94.8143,11.5921,0.91605,1.04068,19.5579,186.535,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.0011,0.072371,0.648275,2.69691,219.544,99.1165,81.9736,25.5656,0.698556,1.01475,20.7144,144.299,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Gidan Tata,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.60941,0.064423,0.743695,1.7654,197.173,79.8384,83.721,20.3273,1.10448,0.521446,44.3761,140.234,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.60903,0.051374,0.584116,1.72218,284.647,82.7895,77.008,11.7521,0.830842,0.929842,61.8323,183.06,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Gidan Tata,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.94622,0.040451,0.516141,3.9471,448.075,147.673,71.7212,8.23632,0.720133,2.01032,94.8913,104.598,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Gidan Tata,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.24822,0.044787,0.492222,2.87918,181.154,71.5782,50.2899,9.25335,0.784918,0.931303,30.2094,127.641,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Gidan Tata,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.423,0.034083,0.384426,2.73137,187.583,79.8161,40.5099,13.9905,0.593762,0.939103,60.9589,149.658,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Gidan Tata,Qua'An Pan,Plateau State,OCP fertilizer,Yb,20-40 cm,"2",5.85771,0.071451,0.860053,1.79636,382.489,160.219,155.737,29.1383,1.31601,0.949236,96.6286,109.025,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Namu,Qua'An Pan,Plateau State,OCP fertilizer,Yb,0-20 cm,"1",5.85891,0.067266,0.738831,2.76818,346.665,93.9541,64.6128,18.6891,0.545184,0.656771,43.1896,211.389,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Namu,Qua'An Pan,Plateau State,OCP fertilizer,Yb,0-20 cm,"1",5.67283,0.073378,0.865469,2.71151,287.706,54.0269,68.1772,12.3063,0.7885,0.430042,60.6062,147.3,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
Namu,Qua'An Pan,Plateau State,OCP fertilizer,Yb,0-20 cm,"1",6.05787,0.086002,1.08264,2.78146,518.261,160.015,64.3702,12.0094,1.04145,1.48371,92.6066,146.199,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,0-20 cm,"1",6.26464,0.053139,0.685529,2.38323,406.275,106.369,64.8439,21.74,0.931038,1.36056,56.2175,138.595,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,0-20 cm,"1",6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,0-20 cm,"1",6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,0-20 cm,"1",5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
,Qua'An Pan,Plateau State,OCP fertilizer,Yb,0-20 cm,"1",6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,"267",17a,Shales,0 - 22%,Savannah Soils,Well Drained,4.5 - 5.5,Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Lithic Ustrorthent,Fallow Guinea savanna,"25,243.45",Lithosol,"2.73","Cassava,Yam,Plantain,Oil Palm,Sorghum,Acha,Maize,Rice,Irish Potatoes, Millet,Cotton","Deep, Mostly Deep"
