,index,state,rainfall,temperature,mean_humidity,mean_rainfall,Farm,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe,VEGETATION,MAJOR_CROP,slope,avg_depth,avg_soil_ph
22503,22503,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.54998,0.068761,0.845677,1.97265,434.647,110.298,67.1678,19.4928,0.790151,1.11843,29.4903,160.935,15,9,22.0,10.0,4.5
22504,22504,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.54998,0.068761,0.845677,1.97265,434.647,110.298,67.1678,19.4928,0.790151,1.11843,29.4903,160.935,15,3,22.0,10.0,4.5
22505,22505,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.54998,0.068761,0.845677,1.97265,434.647,110.298,67.1678,19.4928,0.790151,1.11843,29.4903,160.935,15,14,22.0,10.0,4.5
22506,22506,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.54998,0.068761,0.845677,1.97265,434.647,110.298,67.1678,19.4928,0.790151,1.11843,29.4903,160.935,15,12,22.0,10.0,4.5
22507,22507,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.98625,0.078528,0.909906,1.58696,309.969,100.731,44.4921,19.9439,1.09939,1.48341,61.5061,161.876,15,1,22.0,10.0,4.5
22508,22508,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.98625,0.078528,0.909906,1.58696,309.969,100.731,44.4921,19.9439,1.09939,1.48341,61.5061,161.876,15,2,22.0,10.0,4.5
22509,22509,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.98625,0.078528,0.909906,1.58696,309.969,100.731,44.4921,19.9439,1.09939,1.48341,61.5061,161.876,15,15,22.0,10.0,4.5
22510,22510,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.98625,0.078528,0.909906,1.58696,309.969,100.731,44.4921,19.9439,1.09939,1.48341,61.5061,161.876,15,10,22.0,10.0,4.5
22511,22511,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.98625,0.078528,0.909906,1.58696,309.969,100.731,44.4921,19.9439,1.09939,1.48341,61.5061,161.876,15,11,22.0,10.0,4.5
22512,22512,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.98625,0.078528,0.909906,1.58696,309.969,100.731,44.4921,19.9439,1.09939,1.48341,61.5061,161.876,15,19,22.0,10.0,4.5
22513,22513,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.98625,0.078528,0.909906,1.58696,309.969,100.731,44.4921,19.9439,1.09939,1.48341,61.5061,161.876,15,13,22.0,10.0,4.5
22514,22514,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.98625,0.078528,0.909906,1.58696,309.969,100.731,44.4921,19.9439,1.09939,1.48341,61.5061,161.876,15,9,22.0,10.0,4.5
22515,22515,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.98625,0.078528,0.909906,1.58696,309.969,100.731,44.4921,19.9439,1.09939,1.48341,61.5061,161.876,15,3,22.0,10.0,4.5
22516,22516,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.98625,0.078528,0.909906,1.58696,309.969,100.731,44.4921,19.9439,1.09939,1.48341,61.5061,161.876,15,14,22.0,10.0,4.5
22517,22517,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.98625,0.078528,0.909906,1.58696,309.969,100.731,44.4921,19.9439,1.09939,1.48341,61.5061,161.876,15,12,22.0,10.0,4.5
22518,22518,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.88773,0.057308,0.92288,1.52827,360.366,71.8335,53.5077,19.0285,0.973266,1.50785,54.2393,193.83,15,1,22.0,10.0,4.5
22519,22519,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.88773,0.057308,0.92288,1.52827,360.366,71.8335,53.5077,19.0285,0.973266,1.50785,54.2393,193.83,15,2,22.0,10.0,4.5
22520,22520,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.88773,0.057308,0.92288,1.52827,360.366,71.8335,53.5077,19.0285,0.973266,1.50785,54.2393,193.83,15,15,22.0,10.0,4.5
22521,22521,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.88773,0.057308,0.92288,1.52827,360.366,71.8335,53.5077,19.0285,0.973266,1.50785,54.2393,193.83,15,10,22.0,10.0,4.5
22522,22522,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.88773,0.057308,0.92288,1.52827,360.366,71.8335,53.5077,19.0285,0.973266,1.50785,54.2393,193.83,15,11,22.0,10.0,4.5
22523,22523,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.88773,0.057308,0.92288,1.52827,360.366,71.8335,53.5077,19.0285,0.973266,1.50785,54.2393,193.83,15,19,22.0,10.0,4.5
22524,22524,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.88773,0.057308,0.92288,1.52827,360.366,71.8335,53.5077,19.0285,0.973266,1.50785,54.2393,193.83,15,13,22.0,10.0,4.5
22525,22525,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.88773,0.057308,0.92288,1.52827,360.366,71.8335,53.5077,19.0285,0.973266,1.50785,54.2393,193.83,15,9,22.0,10.0,4.5
22526,22526,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.88773,0.057308,0.92288,1.52827,360.366,71.8335,53.5077,19.0285,0.973266,1.50785,54.2393,193.83,15,3,22.0,10.0,4.5
22527,22527,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.88773,0.057308,0.92288,1.52827,360.366,71.8335,53.5077,19.0285,0.973266,1.50785,54.2393,193.83,15,14,22.0,10.0,4.5
22528,22528,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.88773,0.057308,0.92288,1.52827,360.366,71.8335,53.5077,19.0285,0.973266,1.50785,54.2393,193.83,15,12,22.0,10.0,4.5
22529,22529,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.0249,0.089235,0.929953,2.74092,411.984,122.196,61.962,21.9279,1.07598,1.00636,59.7389,181.968,15,1,22.0,10.0,4.5
22530,22530,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.0249,0.089235,0.929953,2.74092,411.984,122.196,61.962,21.9279,1.07598,1.00636,59.7389,181.968,15,2,22.0,10.0,4.5
22531,22531,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.0249,0.089235,0.929953,2.74092,411.984,122.196,61.962,21.9279,1.07598,1.00636,59.7389,181.968,15,15,22.0,10.0,4.5
22532,22532,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.0249,0.089235,0.929953,2.74092,411.984,122.196,61.962,21.9279,1.07598,1.00636,59.7389,181.968,15,10,22.0,10.0,4.5
22533,22533,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.0249,0.089235,0.929953,2.74092,411.984,122.196,61.962,21.9279,1.07598,1.00636,59.7389,181.968,15,11,22.0,10.0,4.5
22534,22534,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.0249,0.089235,0.929953,2.74092,411.984,122.196,61.962,21.9279,1.07598,1.00636,59.7389,181.968,15,19,22.0,10.0,4.5
22535,22535,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.0249,0.089235,0.929953,2.74092,411.984,122.196,61.962,21.9279,1.07598,1.00636,59.7389,181.968,15,13,22.0,10.0,4.5
22536,22536,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.0249,0.089235,0.929953,2.74092,411.984,122.196,61.962,21.9279,1.07598,1.00636,59.7389,181.968,15,9,22.0,10.0,4.5
22537,22537,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.0249,0.089235,0.929953,2.74092,411.984,122.196,61.962,21.9279,1.07598,1.00636,59.7389,181.968,15,3,22.0,10.0,4.5
22538,22538,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.0249,0.089235,0.929953,2.74092,411.984,122.196,61.962,21.9279,1.07598,1.00636,59.7389,181.968,15,14,22.0,10.0,4.5
22539,22539,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.0249,0.089235,0.929953,2.74092,411.984,122.196,61.962,21.9279,1.07598,1.00636,59.7389,181.968,15,12,22.0,10.0,4.5
22540,22540,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.56593,0.081864,0.900127,1.77471,348.335,138.652,66.7724,29.4969,0.96637,0.671676,0.0,0.0,15,1,22.0,10.0,4.5
22541,22541,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.56593,0.081864,0.900127,1.77471,348.335,138.652,66.7724,29.4969,0.96637,0.671676,0.0,0.0,15,2,22.0,10.0,4.5
22542,22542,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.56593,0.081864,0.900127,1.77471,348.335,138.652,66.7724,29.4969,0.96637,0.671676,0.0,0.0,15,15,22.0,10.0,4.5
22543,22543,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.56593,0.081864,0.900127,1.77471,348.335,138.652,66.7724,29.4969,0.96637,0.671676,0.0,0.0,15,10,22.0,10.0,4.5
22544,22544,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.56593,0.081864,0.900127,1.77471,348.335,138.652,66.7724,29.4969,0.96637,0.671676,0.0,0.0,15,11,22.0,10.0,4.5
22545,22545,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.56593,0.081864,0.900127,1.77471,348.335,138.652,66.7724,29.4969,0.96637,0.671676,0.0,0.0,15,19,22.0,10.0,4.5
22546,22546,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.56593,0.081864,0.900127,1.77471,348.335,138.652,66.7724,29.4969,0.96637,0.671676,0.0,0.0,15,13,22.0,10.0,4.5
22547,22547,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.56593,0.081864,0.900127,1.77471,348.335,138.652,66.7724,29.4969,0.96637,0.671676,0.0,0.0,15,9,22.0,10.0,4.5
22548,22548,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.56593,0.081864,0.900127,1.77471,348.335,138.652,66.7724,29.4969,0.96637,0.671676,0.0,0.0,15,3,22.0,10.0,4.5
22549,22549,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.56593,0.081864,0.900127,1.77471,348.335,138.652,66.7724,29.4969,0.96637,0.671676,0.0,0.0,15,14,22.0,10.0,4.5
22550,22550,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.56593,0.081864,0.900127,1.77471,348.335,138.652,66.7724,29.4969,0.96637,0.671676,0.0,0.0,15,12,22.0,10.0,4.5
22551,22551,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.15041,0.082274,0.949778,3.31044,307.045,73.1811,72.0003,13.0054,0.908861,0.804319,0.0,0.0,15,1,22.0,10.0,4.5
22552,22552,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.15041,0.082274,0.949778,3.31044,307.045,73.1811,72.0003,13.0054,0.908861,0.804319,0.0,0.0,15,2,22.0,10.0,4.5
22553,22553,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.15041,0.082274,0.949778,3.31044,307.045,73.1811,72.0003,13.0054,0.908861,0.804319,0.0,0.0,15,15,22.0,10.0,4.5
22554,22554,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.15041,0.082274,0.949778,3.31044,307.045,73.1811,72.0003,13.0054,0.908861,0.804319,0.0,0.0,15,10,22.0,10.0,4.5
22555,22555,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.15041,0.082274,0.949778,3.31044,307.045,73.1811,72.0003,13.0054,0.908861,0.804319,0.0,0.0,15,11,22.0,10.0,4.5
22556,22556,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.15041,0.082274,0.949778,3.31044,307.045,73.1811,72.0003,13.0054,0.908861,0.804319,0.0,0.0,15,19,22.0,10.0,4.5
22557,22557,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.15041,0.082274,0.949778,3.31044,307.045,73.1811,72.0003,13.0054,0.908861,0.804319,0.0,0.0,15,13,22.0,10.0,4.5
22558,22558,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.15041,0.082274,0.949778,3.31044,307.045,73.1811,72.0003,13.0054,0.908861,0.804319,0.0,0.0,15,9,22.0,10.0,4.5
22559,22559,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.15041,0.082274,0.949778,3.31044,307.045,73.1811,72.0003,13.0054,0.908861,0.804319,0.0,0.0,15,3,22.0,10.0,4.5
22560,22560,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.15041,0.082274,0.949778,3.31044,307.045,73.1811,72.0003,13.0054,0.908861,0.804319,0.0,0.0,15,14,22.0,10.0,4.5
22561,22561,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.15041,0.082274,0.949778,3.31044,307.045,73.1811,72.0003,13.0054,0.908861,0.804319,0.0,0.0,15,12,22.0,10.0,4.5
22562,22562,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.26245,0.066745,0.48219,3.23052,97.431,52.6963,54.6812,7.09557,0.747409,0.90506,0.0,0.0,15,1,22.0,10.0,4.5
22563,22563,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.26245,0.066745,0.48219,3.23052,97.431,52.6963,54.6812,7.09557,0.747409,0.90506,0.0,0.0,15,2,22.0,10.0,4.5
22564,22564,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.26245,0.066745,0.48219,3.23052,97.431,52.6963,54.6812,7.09557,0.747409,0.90506,0.0,0.0,15,15,22.0,10.0,4.5
22565,22565,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.26245,0.066745,0.48219,3.23052,97.431,52.6963,54.6812,7.09557,0.747409,0.90506,0.0,0.0,15,10,22.0,10.0,4.5
22566,22566,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.26245,0.066745,0.48219,3.23052,97.431,52.6963,54.6812,7.09557,0.747409,0.90506,0.0,0.0,15,11,22.0,10.0,4.5
22567,22567,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.26245,0.066745,0.48219,3.23052,97.431,52.6963,54.6812,7.09557,0.747409,0.90506,0.0,0.0,15,19,22.0,10.0,4.5
22568,22568,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.26245,0.066745,0.48219,3.23052,97.431,52.6963,54.6812,7.09557,0.747409,0.90506,0.0,0.0,15,13,22.0,10.0,4.5
22569,22569,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.26245,0.066745,0.48219,3.23052,97.431,52.6963,54.6812,7.09557,0.747409,0.90506,0.0,0.0,15,9,22.0,10.0,4.5
22570,22570,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.26245,0.066745,0.48219,3.23052,97.431,52.6963,54.6812,7.09557,0.747409,0.90506,0.0,0.0,15,3,22.0,10.0,4.5
22571,22571,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.26245,0.066745,0.48219,3.23052,97.431,52.6963,54.6812,7.09557,0.747409,0.90506,0.0,0.0,15,14,22.0,10.0,4.5
22572,22572,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.26245,0.066745,0.48219,3.23052,97.431,52.6963,54.6812,7.09557,0.747409,0.90506,0.0,0.0,15,12,22.0,10.0,4.5
22573,22573,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45776,0.078526,0.945982,2.48712,152.684,70.1718,68.6058,28.6836,0.91665,1.05691,0.0,0.0,15,1,22.0,10.0,4.5
22574,22574,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45776,0.078526,0.945982,2.48712,152.684,70.1718,68.6058,28.6836,0.91665,1.05691,0.0,0.0,15,2,22.0,10.0,4.5
22575,22575,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45776,0.078526,0.945982,2.48712,152.684,70.1718,68.6058,28.6836,0.91665,1.05691,0.0,0.0,15,15,22.0,10.0,4.5
22576,22576,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45776,0.078526,0.945982,2.48712,152.684,70.1718,68.6058,28.6836,0.91665,1.05691,0.0,0.0,15,10,22.0,10.0,4.5
22577,22577,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45776,0.078526,0.945982,2.48712,152.684,70.1718,68.6058,28.6836,0.91665,1.05691,0.0,0.0,15,11,22.0,10.0,4.5
22578,22578,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45776,0.078526,0.945982,2.48712,152.684,70.1718,68.6058,28.6836,0.91665,1.05691,0.0,0.0,15,19,22.0,10.0,4.5
22579,22579,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45776,0.078526,0.945982,2.48712,152.684,70.1718,68.6058,28.6836,0.91665,1.05691,0.0,0.0,15,13,22.0,10.0,4.5
22580,22580,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45776,0.078526,0.945982,2.48712,152.684,70.1718,68.6058,28.6836,0.91665,1.05691,0.0,0.0,15,9,22.0,10.0,4.5
22581,22581,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45776,0.078526,0.945982,2.48712,152.684,70.1718,68.6058,28.6836,0.91665,1.05691,0.0,0.0,15,3,22.0,10.0,4.5
22582,22582,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45776,0.078526,0.945982,2.48712,152.684,70.1718,68.6058,28.6836,0.91665,1.05691,0.0,0.0,15,14,22.0,10.0,4.5
22583,22583,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45776,0.078526,0.945982,2.48712,152.684,70.1718,68.6058,28.6836,0.91665,1.05691,0.0,0.0,15,12,22.0,10.0,4.5
22584,22584,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45646,0.068727,0.902015,2.82775,215.81,75.7865,57.016,18.2153,0.807495,1.32906,0.0,0.0,15,1,22.0,10.0,4.5
22585,22585,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45646,0.068727,0.902015,2.82775,215.81,75.7865,57.016,18.2153,0.807495,1.32906,0.0,0.0,15,2,22.0,10.0,4.5
22586,22586,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45646,0.068727,0.902015,2.82775,215.81,75.7865,57.016,18.2153,0.807495,1.32906,0.0,0.0,15,15,22.0,10.0,4.5
22587,22587,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45646,0.068727,0.902015,2.82775,215.81,75.7865,57.016,18.2153,0.807495,1.32906,0.0,0.0,15,10,22.0,10.0,4.5
22588,22588,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45646,0.068727,0.902015,2.82775,215.81,75.7865,57.016,18.2153,0.807495,1.32906,0.0,0.0,15,11,22.0,10.0,4.5
22589,22589,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45646,0.068727,0.902015,2.82775,215.81,75.7865,57.016,18.2153,0.807495,1.32906,0.0,0.0,15,19,22.0,10.0,4.5
22590,22590,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45646,0.068727,0.902015,2.82775,215.81,75.7865,57.016,18.2153,0.807495,1.32906,0.0,0.0,15,13,22.0,10.0,4.5
22591,22591,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45646,0.068727,0.902015,2.82775,215.81,75.7865,57.016,18.2153,0.807495,1.32906,0.0,0.0,15,9,22.0,10.0,4.5
22592,22592,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45646,0.068727,0.902015,2.82775,215.81,75.7865,57.016,18.2153,0.807495,1.32906,0.0,0.0,15,3,22.0,10.0,4.5
22593,22593,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45646,0.068727,0.902015,2.82775,215.81,75.7865,57.016,18.2153,0.807495,1.32906,0.0,0.0,15,14,22.0,10.0,4.5
22594,22594,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45646,0.068727,0.902015,2.82775,215.81,75.7865,57.016,18.2153,0.807495,1.32906,0.0,0.0,15,12,22.0,10.0,4.5
22595,22595,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.48111,0.075031,1.06984,4.98444,164.002,106.173,67.4443,0.226919,1.55409,0.370678,0.0,0.0,15,1,22.0,10.0,4.5
22596,22596,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.48111,0.075031,1.06984,4.98444,164.002,106.173,67.4443,0.226919,1.55409,0.370678,0.0,0.0,15,2,22.0,10.0,4.5
22597,22597,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.48111,0.075031,1.06984,4.98444,164.002,106.173,67.4443,0.226919,1.55409,0.370678,0.0,0.0,15,15,22.0,10.0,4.5
22598,22598,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.48111,0.075031,1.06984,4.98444,164.002,106.173,67.4443,0.226919,1.55409,0.370678,0.0,0.0,15,10,22.0,10.0,4.5
22599,22599,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.48111,0.075031,1.06984,4.98444,164.002,106.173,67.4443,0.226919,1.55409,0.370678,0.0,0.0,15,11,22.0,10.0,4.5
22600,22600,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.48111,0.075031,1.06984,4.98444,164.002,106.173,67.4443,0.226919,1.55409,0.370678,0.0,0.0,15,19,22.0,10.0,4.5
22601,22601,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.48111,0.075031,1.06984,4.98444,164.002,106.173,67.4443,0.226919,1.55409,0.370678,0.0,0.0,15,13,22.0,10.0,4.5
22602,22602,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.48111,0.075031,1.06984,4.98444,164.002,106.173,67.4443,0.226919,1.55409,0.370678,0.0,0.0,15,9,22.0,10.0,4.5
22603,22603,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.48111,0.075031,1.06984,4.98444,164.002,106.173,67.4443,0.226919,1.55409,0.370678,0.0,0.0,15,3,22.0,10.0,4.5
22604,22604,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.48111,0.075031,1.06984,4.98444,164.002,106.173,67.4443,0.226919,1.55409,0.370678,0.0,0.0,15,14,22.0,10.0,4.5
22605,22605,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.48111,0.075031,1.06984,4.98444,164.002,106.173,67.4443,0.226919,1.55409,0.370678,0.0,0.0,15,12,22.0,10.0,4.5
22606,22606,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.60812,0.053114,0.565385,2.25085,302.93,64.8444,58.1467,14.3724,1.09551,1.0726,0.0,0.0,15,1,22.0,10.0,4.5
22607,22607,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.60812,0.053114,0.565385,2.25085,302.93,64.8444,58.1467,14.3724,1.09551,1.0726,0.0,0.0,15,2,22.0,10.0,4.5
22608,22608,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.60812,0.053114,0.565385,2.25085,302.93,64.8444,58.1467,14.3724,1.09551,1.0726,0.0,0.0,15,15,22.0,10.0,4.5
22609,22609,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.60812,0.053114,0.565385,2.25085,302.93,64.8444,58.1467,14.3724,1.09551,1.0726,0.0,0.0,15,10,22.0,10.0,4.5
22610,22610,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.60812,0.053114,0.565385,2.25085,302.93,64.8444,58.1467,14.3724,1.09551,1.0726,0.0,0.0,15,11,22.0,10.0,4.5
22611,22611,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.60812,0.053114,0.565385,2.25085,302.93,64.8444,58.1467,14.3724,1.09551,1.0726,0.0,0.0,15,19,22.0,10.0,4.5
22612,22612,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.60812,0.053114,0.565385,2.25085,302.93,64.8444,58.1467,14.3724,1.09551,1.0726,0.0,0.0,15,13,22.0,10.0,4.5
22613,22613,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.60812,0.053114,0.565385,2.25085,302.93,64.8444,58.1467,14.3724,1.09551,1.0726,0.0,0.0,15,9,22.0,10.0,4.5
22614,22614,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.60812,0.053114,0.565385,2.25085,302.93,64.8444,58.1467,14.3724,1.09551,1.0726,0.0,0.0,15,3,22.0,10.0,4.5
22615,22615,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.60812,0.053114,0.565385,2.25085,302.93,64.8444,58.1467,14.3724,1.09551,1.0726,0.0,0.0,15,14,22.0,10.0,4.5
22616,22616,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.60812,0.053114,0.565385,2.25085,302.93,64.8444,58.1467,14.3724,1.09551,1.0726,0.0,0.0,15,12,22.0,10.0,4.5
22617,22617,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.32859,0.065407,0.750583,3.65282,376.355,97.141,102.545,10.9158,1.32268,0.966334,0.0,0.0,15,1,22.0,10.0,4.5
